query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length
103,10.0,0.2,12910.6875,12356.2861328125,58,209,4513,568,209
104,10.0,0.1,12930.9990234375,12367.8818359375,58,209,4501,573,209
105,10.0,0.1,12911.1435546875,12362.62109375,58,221,4685,575,221
106,10.0,0.0,13019.3154296875,12492.75390625,60,217,4672,557,217
107,10.0,0.2,12837.61328125,12255.9404296875,60,208,4436,563,208
108,10.0,0.2,13091.1337890625,12557.9296875,58,206,4446,586,206
109,10.0,0.1,13020.111328125,12508.873046875,58,202,4349,567,202
110,10.0,0.2,12899.5595703125,12393.490234375,58,201,4286,584,201
111,10.0,0.2,12833.79296875,12301.111328125,58,207,4506,605,207
112,10.0,0.2,12665.8212890625,12102.591796875,60,205,4426,581,205
113,10.0,0.3,12783.1181640625,12240.5517578125,58,207,4509,588,207
114,10.0,0.2,13167.5302734375,12592.8173828125,58,204,4282,579,204
115,10.0,0.0,12949.3798828125,12396.2998046875,60,204,4327,557,204
116,10.0,0.2,13097.337890625,12513.9140625,58,216,4636,552,216
117,10.0,0.1,12911.9091796875,12375.22265625,58,219,4581,525,219
118,10.0,0.3,12681.908203125,12135.8564453125,58,204,4409,564,204
119,10.0,0.2,13104.4287109375,12473.6591796875,58,207,4397,584,207
120,10.0,0.3,12771.2080078125,12214.8837890625,60,212,4414,616,212
121,10.0,0.2,12906.1787109375,12396.5283203125,60,207,4413,576,207
122,10.0,0.2,12624.859375,12130.068359375,60,220,4646,590,220
123,10.0,0.1,13107.3291015625,12564.1728515625,58,210,4589,578,210
124,10.0,0.0,12647.28515625,12082.8662109375,58,213,4537,584,213
125,10.0,0.2,12937.1494140625,12344.740234375,58,207,4434,584,207
126,10.0,0.1,13116.75,12515.458984375,58,201,4367,575,201
127,10.0,0.2,12625.1474609375,12124.189453125,58,202,4375,560,202
128,10.0,0.1,12895.2451171875,12302.09375,58,201,4330,567,201
129,10.0,0.1,13267.40234375,12699.5771484375,58,208,4430,595,208
130,10.0,0.0,12699.0439453125,12125.013671875,58,233,4820,565,233
131,10.0,0.1,13102.7109375,12581.1572265625,60,201,4348,559,201
132,10.0,0.2,12988.3037109375,12421.3291015625,60,213,4393,584,213
133,10.0,0.3,12822.1904296875,12247.3349609375,60,203,4373,554,203
134,10.0,0.1,12996.19921875,12474.6884765625,60,205,4440,543,205
135,10.0,0.1,12849.814453125,12270.591796875,58,214,4587,603,214
136,10.0,0.0,13004.26171875,12441.814453125,58,205,4364,578,205
137,10.0,0.2,12807.1484375,12270.2890625,58,207,4444,603,207
138,10.0,0.1,13126.7861328125,12586.6416015625,58,245,5021,585,245
139,10.0,0.1,13036.86328125,12410.3330078125,58,206,4395,586,206
140,10.0,0.1,12971.5078125,12401.5234375,60,204,4259,575,204
141,10.0,0.2,12864.296875,12310.0546875,58,212,4521,591,212
142,10.0,0.3,13014.7548828125,12417.765625,58,204,4279,552,204
143,10.0,0.2,13113.0927734375,12576.4140625,58,202,4289,567,202
144,10.0,0.2,13115.671875,12597.986328125,58,213,4547,591,213
145,10.0,0.3,12652.7890625,12151.2314453125,58,205,4378,570,205
146,10.0,0.1,13107.8818359375,12489.671875,58,202,4377,572,202
147,10.0,0.2,12528.0302734375,11987.2734375,58,212,4637,563,212
148,10.0,0.2,12441.8583984375,11903.0126953125,58,206,4443,601,206
149,10.0,0.3,12876.3486328125,12281.623046875,58,225,4886,558,225
150,10.0,0.2,12974.8173828125,12395.82421875,58,211,4436,589,211
151,10.0,0.1,13281.3681640625,12732.9775390625,58,203,4305,571,203
152,10.0,0.2,13051.71875,12471.7646484375,58,211,4435,605,211
153,10.0,0.2,12920.2763671875,12366.7783203125,58,204,4334,582,204
154,10.0,0.2,13050.197265625,12472.240234375,58,218,4611,575,218
155,10.0,0.1,12962.1796875,12391.080078125,58,224,4725,595,224
156,10.0,0.1,13134.25,12584.60546875,58,207,4358,575,207
157,10.0,0.2,12951.3447265625,12385.3134765625,58,230,4868,592,230
158,10.0,0.1,13163.849609375,12610.79296875,58,207,4426,568,207
159,10.0,0.1,12905.2880859375,12402.541015625,58,207,4399,579,207
160,10.0,0.1,12944.2265625,12415.509765625,58,214,4611,582,214
161,10.0,0.1,12686.345703125,12090.3916015625,58,202,4368,572,202
162,10.0,0.1,12728.083984375,12131.5361328125,58,203,4291,572,203
163,10.0,0.2,12649.171875,12071.716796875,58,228,4823,593,228
164,10.0,0.1,12957.3720703125,12373.853515625,58,202,4334,581,202
165,10.0,0.2,12803.0751953125,12231.8447265625,58,208,4346,577,208
166,10.0,0.2,12829.6591796875,12305.41015625,58,204,4408,579,204
167,10.0,0.2,12902.6318359375,12481.5302734375,105,200,4189,559,200
168,10.0,0.2,13366.5107421875,12777.345703125,58,216,4530,573,216
169,10.0,0.1,12828.052734375,12259.255859375,58,205,4351,562,205
170,10.0,0.0,12762.5068359375,12152.6767578125,58,206,4426,557,206
171,10.0,0.3,12779.6982421875,12241.7060546875,58,209,4429,575,209
172,10.0,0.2,12663.4912109375,12166.46484375,58,204,4397,522,204
173,10.0,0.1,12935.1611328125,12423.1982421875,60,201,4336,580,201
174,10.0,0.1,13017.8564453125,12426.240234375,58,205,4516,566,205
175,10.0,0.1,12709.19921875,12144.3203125,58,205,4426,564,205
176,10.0,0.4,13596.0732421875,13011.158203125,58,213,4545,565,213
177,10.0,0.2,13198.958984375,12596.767578125,58,206,4491,565,206
178,10.0,0.2,13200.7314453125,12609.734375,58,202,4289,573,202
179,10.0,0.2,12343.5546875,11795.365234375,58,206,4355,588,206
180,10.0,0.2,12670.1728515625,12121.3203125,58,210,4436,576,210
181,10.0,0.2,12807.994140625,12304.7666015625,58,202,4433,542,202
182,10.0,0.1,12504.3408203125,11991.3154296875,58,206,4359,565,206
183,10.0,0.1,13115.3427734375,12625.2041015625,58,203,4236,552,203
184,10.0,0.3,13040.197265625,12487.578125,58,205,4413,564,205
185,10.0,0.2,12848.970703125,12277.9755859375,58,202,4411,573,202
186,10.0,0.3,12647.1943359375,12065.12890625,58,201,4261,550,201
187,10.0,0.4,12921.5791015625,12378.2197265625,58,204,4314,563,204
188,10.0,0.2,13081.8251953125,12536.7578125,58,202,4317,556,202
189,10.0,0.1,12375.6494140625,11797.029296875,58,204,4382,560,204
190,10.0,0.1,13326.33203125,12772.869140625,58,209,4518,558,209
191,10.0,0.1,12796.6083984375,12236.0087890625,58,209,4478,569,209
192,10.0,0.1,12654.2314453125,12070.26953125,58,210,4434,602,210
193,10.0,0.3,12696.7705078125,12168.826171875,58,201,4400,587,201
194,10.0,0.1,12918.1611328125,12369.46875,58,204,4351,530,204
195,10.0,0.1,12655.6787109375,12103.869140625,58,208,4438,551,208
196,10.0,0.1,12863.1240234375,12269.2080078125,58,218,4682,562,218
197,10.0,0.1,12867.123046875,12334.6552734375,58,225,4812,595,225
198,10.0,0.3,13019.96484375,12462.01171875,58,203,4338,587,203
199,10.0,0.2,12774.1015625,12262.69921875,58,204,4441,575,204
0,15.0,0.3,28308.462890625,27475.810546875,58,204,4355,578,204
1,15.0,0.1,28908.37109375,28117.689453125,58,206,4367,588,206
2,15.0,0.2,28928.71484375,28119.626953125,58,207,4332,587,207
3,15.0,0.1,28945.796875,28095.0546875,58,206,4440,603,206
4,15.0,0.1,29020.48046875,28180.04296875,58,209,4459,579,209
5,15.0,0.2,28615.20703125,27794.384765625,58,210,4397,585,210
6,15.0,0.2,28217.6328125,27389.830078125,58,206,4362,583,206
7,15.0,0.1,28901.021484375,28361.529296875,105,204,4447,592,204
8,15.0,0.2,28948.9296875,28117.23828125,58,207,4437,572,207
9,15.0,0.0,29366.419921875,28571.052734375,58,201,4356,571,201
10,15.0,0.1,28940.0390625,28160.69921875,58,205,4317,576,205
11,15.0,0.1,28897.0625,28039.396484375,58,209,4418,584,209
12,15.0,0.2,28733.66796875,28148.8046875,105,202,4314,563,202
13,15.0,0.1,28289.54296875,27472.669921875,58,201,4324,577,201
14,15.0,0.1,29224.5625,28377.685546875,58,208,4335,580,208
15,15.0,0.2,28740.63671875,27902.2421875,58,210,4492,563,210
16,15.0,0.1,29017.8203125,28141.751953125,58,209,4427,590,209
17,15.0,0.2,28496.12890625,27615.5,58,204,4287,569,204
18,15.0,0.1,28782.65625,27936.603515625,58,204,4316,556,204
19,15.0,0.1,29151.955078125,28353.0625,58,203,4360,580,203
20,15.0,0.2,28812.185546875,27936.966796875,58,210,4309,569,210
21,15.0,0.2,28371.642578125,27568.84765625,58,202,4306,583,202
22,15.0,0.1,29042.357421875,28251.859375,58,203,4324,571,203
23,15.0,0.2,28510.671875,27670.66015625,58,205,4428,586,205
24,15.0,0.2,28188.13671875,27390.78515625,58,206,4364,588,206
25,15.0,0.1,28370.541015625,27514.427734375,58,207,4419,573,207
26,15.0,0.2,29167.55859375,28316.283203125,58,204,4339,586,204
27,15.0,0.2,28623.947265625,27791.939453125,58,209,4413,583,209
28,15.0,0.4,29260.041015625,28430.03515625,58,203,4292,577,203
29,15.0,0.1,28921.59765625,28348.603515625,105,205,4372,537,205
30,15.0,0.2,28643.09765625,27827.697265625,58,207,4417,614,207
31,15.0,0.1,29096.28125,28323.537109375,58,213,4491,571,213
32,15.0,0.1,28222.048828125,27393.095703125,58,210,4488,586,210
33,15.0,0.1,28685.5078125,27829.013671875,58,209,4501,605,209
34,15.0,0.2,28029.8671875,27150.2265625,58,203,4290,561,203
35,15.0,0.2,28564.16796875,27788.490234375,58,204,4308,575,204
36,15.0,0.1,28333.1953125,27534.212890625,58,210,4383,588,210
37,15.0,0.1,28958.138671875,28163.31640625,58,205,4427,583,205
38,15.0,0.0,28591.66796875,27764.89453125,58,210,4462,594,210
39,15.0,0.1,29381.2265625,28485.896484375,58,203,4396,527,203
40,15.0,0.3,29426.60546875,28590.0546875,58,207,4408,583,207
41,15.0,0.1,28709.94921875,27909.9375,58,207,4500,603,207
42,15.0,0.1,28504.91796875,27661.30859375,58,227,4789,583,227
43,15.0,0.3,29040.443359375,28208.2421875,58,216,4591,605,216
44,15.0,0.2,29279.53125,28430.947265625,58,211,4364,605,211
45,15.0,0.1,29241.810546875,28447.74609375,58,207,4490,585,207
46,15.0,0.1,28447.83203125,27643.6796875,58,205,4382,583,205
47,15.0,0.1,28440.78515625,27624.87109375,58,203,4262,590,203
48,15.0,0.2,29394.654296875,28574.755859375,58,201,4342,565,201
49,15.0,0.3,29063.880859375,28257.716796875,58,204,4274,553,204
50,15.0,0.2,29047.607421875,28243.8671875,58,211,4478,577,211
51,15.0,0.1,28651.994140625,28073.46484375,105,218,4618,574,218
52,15.0,0.1,29008.53515625,28231.39453125,58,205,4354,564,205
53,15.0,0.2,28491.96484375,27654.826171875,58,212,4476,577,212
54,15.0,0.2,29430.009765625,28641.646484375,58,206,4376,588,206
55,15.0,0.2,28826.1328125,28014.267578125,58,201,4302,580,201
56,15.0,0.1,28447.958984375,27636.01953125,58,206,4410,594,206
57,15.0,0.1,28828.521484375,27913.634765625,58,221,4638,567,221
58,15.0,0.1,28924.251953125,28101.107421875,58,203,4290,585,203
59,15.0,0.2,28860.533203125,28014.103515625,58,207,4313,574,207
60,15.0,0.2,28838.78515625,28011.84375,58,201,4243,577,201
61,15.0,0.1,28688.591796875,27854.00390625,58,213,4512,581,213
62,15.0,0.3,28542.638671875,27706.54296875,58,224,4704,578,224
63,15.0,0.1,28665.673828125,27863.7578125,58,214,4519,571,214
64,15.0,0.2,28811.064453125,28000.91796875,58,204,4380,585,204
65,15.0,0.1,29024.8359375,28162.8515625,58,213,4511,588,213
66,15.0,0.2,29237.08203125,28394.46484375,58,206,4399,596,206
67,15.0,0.2,28879.03515625,28089.884765625,58,206,4334,561,206
68,15.0,0.1,28826.8671875,27991.462890625,58,226,4685,578,226
69,15.0,0.0,28487.978515625,27672.853515625,58,208,4441,599,208
70,15.0,0.2,28716.029296875,27941.19140625,58,216,4530,586,216
71,15.0,0.1,28461.439453125,27605.15625,58,211,4467,577,211
72,15.0,0.2,29286.919921875,28451.353515625,58,217,4567,568,217
73,15.0,0.1,28673.099609375,27847.1015625,58,201,4300,554,201
74,15.0,0.2,29199.890625,28281.814453125,58,222,4647,579,222
75,15.0,0.2,28860.587890625,28016.212890625,58,210,4495,579,210
76,15.0,0.1,29372.5546875,28583.244140625,58,204,4304,581,204
77,15.0,0.3,29192.92578125,28376.220703125,60,203,4308,547,203
78,15.0,0.0,28781.326171875,27940.52734375,58,206,4396,583,206
79,15.0,0.2,28797.728515625,27934.48828125,58,208,4383,588,208
80,15.0,0.0,28555.5546875,27730.640625,58,211,4382,600,211
81,15.0,0.2,29035.66796875,28152.556640625,58,223,4643,582,223
82,15.0,0.2,28581.21875,27711.48046875,58,202,4293,577,202
83,15.0,0.1,29209.32421875,28340.490234375,58,206,4353,578,206
84,15.0,0.1,28946.994140625,28084.787109375,58,213,4530,589,213
85,15.0,0.2,28530.2109375,27719.6015625,58,206,4382,560,206
86,15.0,0.2,28758.314453125,27918.61328125,58,206,4313,584,206
87,15.0,0.1,28919.080078125,28121.26171875,58,209,4457,575,209
88,15.0,0.2,28706.865234375,27893.896484375,58,203,4345,570,203
89,15.0,0.0,28639.69921875,27761.703125,58,223,4815,594,223
90,15.0,0.2,28701.22265625,27811.23828125,58,208,4470,572,208
91,15.0,0.2,28737.173828125,27875.203125,58,213,4485,576,213
92,15.0,0.3,28807.587890625,27960.119140625,58,214,4480,596,214
93,15.0,0.1,28358.513671875,27530.83984375,58,212,4482,577,212
94,15.0,0.2,28427.53515625,27652.845703125,58,201,4317,566,201
95,15.0,0.3,28550.2265625,27935.421875,105,203,4310,564,203
96,15.0,0.2,29027.095703125,28215.021484375,58,215,4573,589,215
97,15.0,0.2,29100.798828125,28253.29296875,58,209,4449,563,209
98,15.0,0.3,28779.671875,27875.333984375,58,214,4510,587,214
99,15.0,0.2,28543.431640625,27793.212890625,58,204,4288,581,204
100,15.0,0.1,28995.685546875,28188.98046875,58,206,4385,576,206
101,15.0,0.1,28712.826171875,27868.900390625,58,204,4375,594,204
102,15.0,0.1,29001.203125,28147.64453125,58,203,4306,564,203
103,15.0,0.1,28584.00390625,27728.349609375,58,209,4428,574,209
104,15.0,0.1,29171.73828125,28373.16796875,58,217,4556,571,217
105,15.0,0.1,28449.900390625,27616.0078125,58,212,4575,598,212
106,15.0,0.2,29192.96875,28381.927734375,58,204,4350,581,204
107,15.0,0.0,28867.392578125,28031.373046875,58,204,4361,572,204
108,15.0,0.1,28823.8515625,27999.65234375,58,201,4390,567,201
109,15.0,0.3,28228.59765625,27382.4296875,58,223,4769,533,223
110,15.0,0.0,28899.708984375,28056.466796875,58,207,4436,589,207
111,15.0,0.2,28460.333984375,27650.494140625,58,209,4433,565,209
112,15.0,0.1,29304.990234375,28471.40234375,58,204,4270,574,204
113,15.0,0.2,28728.68359375,27941.025390625,58,207,4375,578,207
114,15.0,0.2,29413.6171875,28594.353515625,58,217,4543,586,217
115,15.0,0.2,28814.65625,27974.46484375,58,204,4315,586,204
116,15.0,0.1,29254.80078125,28371.97265625,58,202,4368,569,202
117,15.0,0.1,28494.056640625,27661.7578125,58,205,4282,588,205
118,15.0,0.1,28999.47265625,28146.5234375,58,205,4353,569,205
119,15.0,0.3,28629.15625,27795.83984375,58,203,4260,571,203
120,15.0,0.1,28381.0859375,27531.47265625,58,213,4542,599,213
121,15.0,0.3,28006.763671875,27201.33984375,58,205,4352,590,205
122,15.0,0.0,28525.982421875,27678.3203125,58,211,4463,549,211
123,15.0,0.1,28089.16796875,27282.44140625,58,201,4336,581,201
124,15.0,0.2,28595.552734375,27685.3671875,58,209,4341,577,209
125,15.0,0.2,28547.857421875,27804.5078125,58,201,4326,582,201
126,15.0,0.2,28993.74609375,28213.26953125,58,203,4327,566,203
127,15.0,0.2,28462.1640625,27619.037109375,58,206,4327,602,206
128,15.0,0.2,28862.70703125,27971.142578125,58,203,4348,581,203
129,15.0,0.1,29312.9609375,28468.853515625,58,208,4385,599,208
130,15.0,0.1,29049.93359375,28262.078125,60,203,4363,548,203
131,15.0,0.1,29125.646484375,28315.21484375,58,204,4382,568,204
132,15.0,0.3,28610.328125,27740.478515625,58,203,4253,592,203
133,15.0,0.1,28991.74609375,28124.07421875,58,218,4709,562,218
134,15.0,0.3,28270.013671875,27483.474609375,58,205,4323,570,205
135,15.0,0.1,28955.544921875,28136.3359375,58,213,4508,589,213
136,15.0,0.2,28581.626953125,27758.16015625,58,207,4417,570,207
137,15.0,0.1,28920.51171875,28075.314453125,58,201,4340,565,201
138,15.0,0.1,28780.91796875,27964.240234375,58,205,4365,599,205
139,15.0,0.3,28715.9140625,27842.701171875,58,210,4441,560,210
140,15.0,0.2,29386.90234375,28555.966796875,58,202,4350,582,202
141,15.0,0.1,29268.373046875,28415.03125,58,217,4606,596,217
142,15.0,0.1,28421.857421875,27540.439453125,58,203,4369,568,203
143,15.0,0.1,28831.861328125,28029.10546875,58,205,4434,600,205
144,15.0,0.1,29241.55078125,28422.037109375,58,204,4337,590,204
145,15.0,0.0,29552.794921875,28668.341796875,58,207,4305,574,207
146,15.0,0.2,28761.546875,27962.08984375,58,208,4421,587,208
147,15.0,0.1,28901.185546875,28096.775390625,60,205,4293,586,205
148,15.0,0.2,28694.8515625,27879.201171875,58,205,4329,607,205
149,15.0,0.2,28781.87890625,27936.33984375,58,208,4378,567,208
150,15.0,0.1,29142.771484375,28303.35546875,58,215,4569,585,215
151,15.0,0.2,29396.0546875,28559.66796875,58,222,4640,585,222
152,15.0,0.0,28812.0703125,27986.27734375,58,220,4662,589,220
153,15.0,0.3,28783.169921875,27958.7265625,58,204,4302,581,204
154,15.0,0.2,29013.115234375,28218.2890625,58,206,4385,590,206
155,15.0,0.1,28205.51953125,27391.876953125,58,204,4250,576,204
156,15.0,0.1,28433.064453125,27562.73046875,58,209,4410,582,209
157,15.0,0.1,28621.794921875,27827.125,58,204,4223,588,204
158,15.0,0.1,28240.458984375,27371.650390625,58,217,4626,580,217
159,15.0,0.1,29324.82421875,28481.21875,58,218,4595,589,218
160,15.0,0.2,29199.48828125,28392.083984375,58,204,4353,579,204
161,15.0,0.2,28754.62890625,27924.625,58,204,4206,585,204
162,15.0,0.2,28339.49609375,27577.72265625,58,220,4650,568,220
163,15.0,0.1,28806.30859375,27983.517578125,58,206,4366,588,206
164,15.0,0.2,29217.845703125,28419.58203125,58,204,4369,576,204
165,15.0,0.2,28853.15625,28014.87890625,58,201,4241,551,201
166,15.0,0.2,28805.095703125,27958.732421875,58,205,4209,586,205
167,15.0,0.2,28870.876953125,28113.67578125,58,203,4356,567,203
168,15.0,0.2,29774.935546875,28867.197265625,58,205,4453,535,205
169,15.0,0.1,28907.8828125,28061.80078125,58,213,4475,578,213
170,15.0,0.0,28922.74609375,28084.13671875,58,205,4370,593,205
171,15.0,0.1,28964.42578125,28100.3203125,58,202,4357,554,202
172,15.0,0.1,28753.0390625,27861.921875,58,204,4402,578,204
173,15.0,0.1,28794.66015625,28194.029296875,105,200,4266,567,200
174,15.0,0.2,28926.80859375,28136.58203125,58,205,4313,574,205
175,15.0,0.1,28797.59765625,28006.73828125,58,203,4265,586,203
176,15.0,0.0,28722.041015625,27901.896484375,58,206,4353,592,206
177,15.0,0.2,28371.267578125,27574.55859375,58,223,4665,580,223
178,15.0,0.1,28405.138671875,27586.625,58,214,4531,590,214
179,15.0,0.2,29067.400390625,28223.1796875,58,238,5033,580,238
180,15.0,0.1,28727.107421875,27921.810546875,58,206,4377,569,206
181,15.0,0.2,28930.603515625,28115.720703125,58,203,4292,575,203
182,15.0,0.2,29330.443359375,28555.728515625,58,216,4538,592,216
183,15.0,0.1,28919.775390625,28082.716796875,58,202,4288,560,202
184,15.0,0.1,29036.19921875,28180.341796875,58,224,4742,580,224
185,15.0,0.2,28826.349609375,27991.251953125,58,209,4512,600,209
186,15.0,0.1,29031.23828125,28190.6640625,58,225,4671,572,225
187,15.0,0.1,29124.3125,28295.146484375,58,216,4631,575,216
188,15.0,0.2,29256.984375,28440.814453125,58,204,4341,581,204
189,15.0,0.2,28428.16015625,27585.9375,58,202,4250,576,202
190,15.0,0.1,29476.5546875,28625.8515625,58,211,4429,536,211
191,15.0,0.2,28486.626953125,27650.58203125,58,216,4541,598,216
192,15.0,0.2,28866.244140625,28021.595703125,58,205,4388,584,205
193,15.0,0.2,29473.27734375,28656.53125,58,205,4314,577,205
194,15.0,0.2,28679.326171875,27925.517578125,58,211,4525,567,211
195,15.0,0.2,29570.291015625,28728.19140625,58,204,4323,572,204
196,15.0,0.0,28430.755859375,27619.705078125,58,203,4399,569,203
197,15.0,0.1,28766.68359375,27936.634765625,58,202,4316,572,202
198,15.0,0.2,28697.40234375,27857.5703125,58,207,4509,537,207
199,15.0,0.0,28602.578125,27791.4609375,58,208,4341,583,208
